Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,1060595,-,b'Idaho',b'United States',44.24,-115.07,0,2043,-7,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,3.2.0
Year,Month,Day,Hour,Minute,DHI,GHI,DNI
2020,4,29,15,10,160,357,439
2020,4,29,15,20,127,416,604
2020,4,29,15,30,129,451,640
2020,4,29,15,40,78,529,849
2020,4,29,15,50,145,512,660
2020,4,29,16,0,107,572,801
2020,4,29,16,10,112,602,810
2020,4,29,16,20,161,603,704
2020,4,29,16,30,150,641,755
2020,4,29,16,40,149,673,779
2020,4,29,16,50,249,641,565
2020,4,29,17,0,203,700,698
2020,4,29,17,10,280,681,549
2020,4,29,17,20,270,718,598
2020,4,29,17,30,279,738,599
2020,4,29,17,40,307,745,561
2020,4,29,17,50,304,770,586
2020,4,29,18,0,250,818,702
2020,4,29,18,10,347,786,535
2020,4,29,18,20,354,800,537
2020,4,29,18,30,347,819,561
2020,4,29,18,40,327,842,608
2020,4,29,18,50,360,837,557
2020,4,29,19,0,341,855,597
2020,4,29,19,10,364,851,562
2020,4,29,19,20,400,835,500
2020,4,29,19,30,372,854,553
2020,4,29,19,40,91,936,970
2020,4,29,19,50,91,934,970
2020,4,29,20,0,424,780,410
2020,4,29,20,10,457,600,165
2020,4,29,20,20,417,793,437
2020,4,29,20,30,402,711,363
2020,4,29,20,40,424,685,309
2020,4,29,20,50,438,602,195
2020,4,29,21,0,431,594,197
2020,4,29,21,10,397,455,72
2020,4,29,21,20,393,454,77
2020,4,29,21,30,352,387,45
2020,4,29,21,40,326,353,35
2020,4,29,21,50,368,429,81
2020,4,29,22,0,307,666,485
2020,4,29,22,10,296,626,456
2020,4,29,22,20,269,641,528
2020,4,29,22,30,263,603,496
2020,4,29,22,40,253,572,480
2020,4,29,22,50,206,593,604
2020,4,29,23,0,262,501,388
2020,4,29,23,10,193,529,565
2020,4,29,23,20,177,505,575
2020,4,29,23,30,121,513,719
2020,4,29,23,40,157,161,7
2020,4,29,23,50,155,413,524
2020,4,30,0,0,142,389,531
2020,4,30,0,10,133,135,4
2020,4,30,0,20,118,118,0
2020,4,30,0,30,91,91,0
2020,4,30,0,40,69,69,0
2020,4,30,0,50,131,189,182
2020,4,30,1,0,103,107,14
2020,4,30,1,10,73,73,0
2020,4,30,1,20,67,67,0
2020,4,30,1,30,69,125,280
2020,4,30,1,40,50,50,0
2020,4,30,1,50,32,32,0
2020,4,30,2,0,24,24,0
2020,4,30,2,10,17,17,0
2020,4,30,2,20,15,15,0
2020,4,30,2,30,6,6,0
2020,4,30,2,40,0,0,0
2020,4,30,2,50,0,0,0
2020,4,30,3,0,0,0,0
2020,4,30,3,10,0,0,0
2020,4,30,3,20,0,0,0
2020,4,30,3,30,0,0,0
2020,4,30,3,40,0,0,0
2020,4,30,3,50,0,0,0
2020,4,30,4,0,0,0,0
2020,4,30,4,10,0,0,0
2020,4,30,4,20,0,0,0
2020,4,30,4,30,0,0,0
2020,4,30,4,40,0,0,0
2020,4,30,4,50,0,0,0
2020,4,30,5,0,0,0,0
2020,4,30,5,10,0,0,0
2020,4,30,5,20,0,0,0
2020,4,30,5,30,0,0,0
2020,4,30,5,40,0,0,0
2020,4,30,5,50,0,0,0
2020,4,30,6,0,0,0,0
2020,4,30,6,10,0,0,0
2020,4,30,6,20,0,0,0
2020,4,30,6,30,0,0,0
2020,4,30,6,40,0,0,0
2020,4,30,6,50,0,0,0
2020,4,30,7,0,0,0,0
2020,4,30,7,10,0,0,0
2020,4,30,7,20,0,0,0
2020,4,30,7,30,0,0,0
2020,4,30,7,40,0,0,0
2020,4,30,7,50,0,0,0
2020,4,30,8,0,0,0,0
2020,4,30,8,10,0,0,0
2020,4,30,8,20,0,0,0
2020,4,30,8,30,0,0,0
2020,4,30,8,40,0,0,0
2020,4,30,8,50,0,0,0
2020,4,30,9,0,0,0,0
2020,4,30,9,10,0,0,0
2020,4,30,9,20,0,0,0
2020,4,30,9,30,0,0,0
2020,4,30,9,40,0,0,0
2020,4,30,9,50,0,0,0
2020,4,30,10,0,0,0,0
2020,4,30,10,10,0,0,0
2020,4,30,10,20,0,0,0
2020,4,30,10,30,0,0,0
2020,4,30,10,40,0,0,0
2020,4,30,10,50,0,0,0
2020,4,30,11,0,0,0,0
2020,4,30,11,10,0,0,0
2020,4,30,11,20,0,0,0
2020,4,30,11,30,0,0,0
2020,4,30,11,40,0,0,0
2020,4,30,11,50,0,0,0
2020,4,30,12,0,0,0,0
2020,4,30,12,10,0,0,0
2020,4,30,12,20,0,0,0
2020,4,30,12,30,0,0,0
2020,4,30,12,40,0,0,0
2020,4,30,12,50,10,10,0
2020,4,30,13,0,14,14,0
2020,4,30,13,10,28,28,0
2020,4,30,13,20,23,23,0
2020,4,30,13,30,49,49,0
2020,4,30,13,40,45,45,0
2020,4,30,13,50,61,61,0
2020,4,30,14,0,34,34,0
2020,4,30,14,10,40,40,0
2020,4,30,14,20,119,133,44
2020,4,30,14,30,9,9,0
2020,4,30,14,40,102,102,0
2020,4,30,14,50,106,106,0
2020,4,30,15,0,182,219,88
2020,4,30,15,10,8,8,0
2020,4,30,15,20,104,104,0
2020,4,30,15,30,143,145,4
2020,4,30,15,40,163,168,9
2020,4,30,15,50,144,147,4
2020,4,30,16,0,191,199,14
2020,4,30,16,10,190,198,12
2020,4,30,16,20,214,224,17
2020,4,30,16,30,246,262,25
2020,4,30,16,40,299,334,52
2020,4,30,16,50,333,391,84
2020,4,30,17,0,331,376,63
2020,4,30,17,10,242,713,640
2020,4,30,17,20,380,549,225
2020,4,30,17,30,379,600,288
2020,4,30,17,40,404,556,194
2020,4,30,17,50,83,854,966
2020,4,30,18,0,84,870,969
2020,4,30,18,10,84,885,972
2020,4,30,18,20,85,898,974
2020,4,30,18,30,85,909,977
2020,4,30,18,40,395,810,487
2020,4,30,18,50,404,719,366
2020,4,30,19,0,437,701,305
2020,4,30,19,10,329,350,24
2020,4,30,19,20,350,375,28
2020,4,30,19,30,372,402,34
2020,4,30,19,40,366,394,32
2020,4,30,19,50,384,418,39
2020,4,30,20,0,453,676,256
2020,4,30,20,10,409,727,367
2020,4,30,20,20,418,769,407
2020,4,30,20,30,415,770,415
2020,4,30,20,40,263,279,18
2020,4,30,20,50,45,45,0
2020,4,30,21,0,93,93,0
2020,4,30,21,10,427,555,157
2020,4,30,21,20,59,59,0
2020,4,30,21,30,270,286,19
2020,4,30,21,40,229,241,15
2020,4,30,21,50,251,264,18
2020,4,30,22,0,272,288,22
2020,4,30,22,10,272,289,24
2020,4,30,22,20,256,271,22
2020,4,30,22,30,257,273,24
2020,4,30,22,40,225,237,17
2020,4,30,22,50,193,201,12
2020,4,30,23,0,280,322,67
2020,4,30,23,10,57,57,0
2020,4,30,23,20,54,54,0
2020,4,30,23,30,95,95,0
2020,4,30,23,40,235,283,93
2020,4,30,23,50,35,35,0
2020,5,1,0,0,208,298,192
2020,5,1,0,10,118,118,0
2020,5,1,0,20,179,240,148
2020,5,1,0,30,163,213,129
2020,5,1,0,40,63,334,766
2020,5,1,0,50,60,301,741
2020,5,1,1,0,57,268,713
2020,5,1,1,10,58,58,0
2020,5,1,1,20,43,43,0
2020,5,1,1,30,58,58,0
2020,5,1,1,40,46,46,0
2020,5,1,1,50,52,64,78
2020,5,1,2,0,18,18,0
2020,5,1,2,10,20,20,0
2020,5,1,2,20,8,8,0
2020,5,1,2,30,6,6,0
2020,5,1,2,40,0,0,0
2020,5,1,2,50,0,0,0
2020,5,1,3,0,0,0,0
2020,5,1,3,10,0,0,0
2020,5,1,3,20,0,0,0
2020,5,1,3,30,0,0,0
2020,5,1,3,40,0,0,0
2020,5,1,3,50,0,0,0
2020,5,1,4,0,0,0,0
2020,5,1,4,10,0,0,0
2020,5,1,4,20,0,0,0
2020,5,1,4,30,0,0,0
2020,5,1,4,40,0,0,0
2020,5,1,4,50,0,0,0
2020,5,1,5,0,0,0,0
2020,5,1,5,10,0,0,0
2020,5,1,5,20,0,0,0
2020,5,1,5,30,0,0,0
2020,5,1,5,40,0,0,0
2020,5,1,5,50,0,0,0
2020,5,1,6,0,0,0,0
2020,5,1,6,10,0,0,0
2020,5,1,6,20,0,0,0
2020,5,1,6,30,0,0,0
2020,5,1,6,40,0,0,0
2020,5,1,6,50,0,0,0
2020,5,1,7,0,0,0,0
2020,5,1,7,10,0,0,0
2020,5,1,7,20,0,0,0
2020,5,1,7,30,0,0,0
2020,5,1,7,40,0,0,0
2020,5,1,7,50,0,0,0
2020,5,1,8,0,0,0,0
2020,5,1,8,10,0,0,0
2020,5,1,8,20,0,0,0
2020,5,1,8,30,0,0,0
2020,5,1,8,40,0,0,0
2020,5,1,8,50,0,0,0
2020,5,1,9,0,0,0,0
2020,5,1,9,10,0,0,0
2020,5,1,9,20,0,0,0
2020,5,1,9,30,0,0,0
2020,5,1,9,40,0,0,0
2020,5,1,9,50,0,0,0
2020,5,1,10,0,0,0,0
2020,5,1,10,10,0,0,0
2020,5,1,10,20,0,0,0
2020,5,1,10,30,0,0,0
2020,5,1,10,40,0,0,0
2020,5,1,10,50,0,0,0
2020,5,1,11,0,0,0,0
2020,5,1,11,10,0,0,0
2020,5,1,11,20,0,0,0
2020,5,1,11,30,0,0,0
2020,5,1,11,40,0,0,0
2020,5,1,11,50,0,0,0
2020,5,1,12,0,0,0,0
2020,5,1,12,10,0,0,0
2020,5,1,12,20,0,0,0
2020,5,1,12,30,0,0,0
2020,5,1,12,40,4,4,0
2020,5,1,12,50,15,15,0
2020,5,1,13,0,24,50,344
2020,5,1,13,10,30,75,430
2020,5,1,13,20,39,39,0
2020,5,1,13,30,40,132,563
2020,5,1,13,40,44,163,613
2020,5,1,13,50,48,195,657
2020,5,1,14,0,78,180,401
2020,5,1,14,10,111,163,181
2020,5,1,14,20,95,238,456
2020,5,1,14,30,59,328,783
2020,5,1,14,40,62,361,805
2020,5,1,14,50,64,394,825
2020,5,1,15,0,66,428,844
2020,5,1,15,10,68,461,860
2020,5,1,15,20,70,494,875
2020,5,1,15,30,72,526,889
2020,5,1,15,40,249,344,178
2020,5,1,15,50,256,401,257
2020,5,1,16,0,251,461,357
2020,5,1,16,10,218,526,503
2020,5,1,16,20,79,676,940
2020,5,1,16,30,169,640,716
2020,5,1,16,40,81,730,955
2020,5,1,16,50,82,755,961
2020,5,1,17,0,83,779,967
2020,5,1,17,10,84,802,973
2020,5,1,17,20,85,824,978
2020,5,1,17,30,86,839,976
2020,5,1,17,40,90,857,974
2020,5,1,17,50,90,874,978
2020,5,1,18,0,91,890,982
2020,5,1,18,10,91,905,985
2020,5,1,18,20,317,828,611
2020,5,1,18,30,306,848,640
2020,5,1,18,40,412,772,420
2020,5,1,18,50,403,727,376
2020,5,1,19,0,426,802,433
2020,5,1,19,10,435,502,77
2020,5,1,19,20,463,595,151
2020,5,1,19,30,436,501,75
2020,5,1,19,40,452,539,100
2020,5,1,19,50,427,485,65
2020,5,1,20,0,275,291,18
2020,5,1,20,10,431,496,74
2020,5,1,20,20,262,277,18
2020,5,1,20,30,394,435,48
2020,5,1,20,40,435,518,98
2020,5,1,20,50,441,605,195
2020,5,1,21,0,403,458,67
2020,5,1,21,10,318,339,26
2020,5,1,21,20,406,484,97
2020,5,1,21,30,401,605,256
2020,5,1,21,40,401,541,180
2020,5,1,21,50,390,516,164
2020,5,1,22,0,379,504,168
2020,5,1,22,10,180,188,11
2020,5,1,22,20,330,565,331
2020,5,1,22,30,304,338,50
2020,5,1,22,40,316,372,85
2020,5,1,22,50,256,539,438
2020,5,1,23,0,292,455,261
2020,5,1,23,10,287,380,155
2020,5,1,23,20,269,391,211
2020,5,1,23,30,246,290,79
2020,5,1,23,40,229,380,289
2020,5,1,23,50,73,506,870
2020,5,2,0,0,71,473,855
2020,5,2,0,10,69,440,839
2020,5,2,0,20,67,407,821
2020,5,2,0,30,164,209,117
2020,5,2,0,40,149,192,119
2020,5,2,0,50,131,201,213
2020,5,2,1,0,58,276,730
2020,5,2,1,10,55,242,698
2020,5,2,1,20,51,209,661
2020,5,2,1,30,48,177,619
2020,5,2,1,40,44,146,568
2020,5,2,1,50,40,116,510
2020,5,2,2,0,35,87,442
2020,5,2,2,10,29,61,360
2020,5,2,2,20,22,39,263
2020,5,2,2,30,15,20,152
2020,5,2,2,40,0,0,0
2020,5,2,2,50,0,0,0
2020,5,2,3,0,0,0,0
2020,5,2,3,10,0,0,0
2020,5,2,3,20,0,0,0
2020,5,2,3,30,0,0,0
2020,5,2,3,40,0,0,0
2020,5,2,3,50,0,0,0
2020,5,2,4,0,0,0,0
2020,5,2,4,10,0,0,0
2020,5,2,4,20,0,0,0
2020,5,2,4,30,0,0,0
2020,5,2,4,40,0,0,0
2020,5,2,4,50,0,0,0
2020,5,2,5,0,0,0,0
2020,5,2,5,10,0,0,0
2020,5,2,5,20,0,0,0
2020,5,2,5,30,0,0,0
2020,5,2,5,40,0,0,0
2020,5,2,5,50,0,0,0
2020,5,2,6,0,0,0,0
2020,5,2,6,10,0,0,0
2020,5,2,6,20,0,0,0
2020,5,2,6,30,0,0,0
2020,5,2,6,40,0,0,0
2020,5,2,6,50,0,0,0
2020,5,2,7,0,0,0,0
2020,5,2,7,10,0,0,0
2020,5,2,7,20,0,0,0
2020,5,2,7,30,0,0,0
2020,5,2,7,40,0,0,0
2020,5,2,7,50,0,0,0
2020,5,2,8,0,0,0,0
2020,5,2,8,10,0,0,0
2020,5,2,8,20,0,0,0
2020,5,2,8,30,0,0,0
2020,5,2,8,40,0,0,0
2020,5,2,8,50,0,0,0
2020,5,2,9,0,0,0,0
2020,5,2,9,10,0,0,0
2020,5,2,9,20,0,0,0
2020,5,2,9,30,0,0,0
2020,5,2,9,40,0,0,0
2020,5,2,9,50,0,0,0
2020,5,2,10,0,0,0,0
2020,5,2,10,10,0,0,0
2020,5,2,10,20,0,0,0
2020,5,2,10,30,0,0,0
2020,5,2,10,40,0,0,0
2020,5,2,10,50,0,0,0
2020,5,2,11,0,0,0,0
2020,5,2,11,10,0,0,0
2020,5,2,11,20,0,0,0
2020,5,2,11,30,0,0,0
2020,5,2,11,40,0,0,0
2020,5,2,11,50,0,0,0
2020,5,2,12,0,0,0,0
2020,5,2,12,10,0,0,0
2020,5,2,12,20,0,0,0
2020,5,2,12,30,0,0,0
2020,5,2,12,40,12,15,126
2020,5,2,12,50,19,31,236
2020,5,2,13,0,26,52,334
2020,5,2,13,10,32,77,417
2020,5,2,13,20,37,104,487
2020,5,2,13,30,42,134,547
2020,5,2,13,40,47,164,594
2020,5,2,13,50,51,196,638
2020,5,2,14,0,63,201,537
2020,5,2,14,10,58,259,703
2020,5,2,14,20,61,293,732
2020,5,2,14,30,63,326,759
2020,5,2,14,40,66,359,781
2020,5,2,14,50,69,392,802
2020,5,2,15,0,71,425,820
2020,5,2,15,10,73,458,837
2020,5,2,15,20,75,491,853
2020,5,2,15,30,77,523,867
2020,5,2,15,40,79,554,878
2020,5,2,15,50,81,584,890
2020,5,2,16,0,82,614,900
2020,5,2,16,10,114,614,813
2020,5,2,16,20,85,672,919
2020,5,2,16,30,87,699,927
2020,5,2,16,40,262,600,496
2020,5,2,16,50,233,668,619
2020,5,2,17,0,93,773,942
2020,5,2,17,10,94,796,948
2020,5,2,17,20,95,817,953
2020,5,2,17,30,96,837,958
2020,5,2,17,40,248,790,687
2020,5,2,17,50,396,461,81
2020,5,2,18,0,323,794,576
2020,5,2,18,10,388,752,439
2020,5,2,18,20,284,848,672
2020,5,2,18,30,408,781,439
2020,5,2,18,40,445,656,247
2020,5,2,18,50,421,804,443
2020,5,2,19,0,441,517,88
2020,5,2,19,10,463,637,199
2020,5,2,19,20,159,168,11
2020,5,2,19,30,467,608,161
2020,5,2,19,40,102,102,0
2020,5,2,19,50,49,49,0
2020,5,2,20,0,431,492,69
2020,5,2,20,10,433,804,426
2020,5,2,20,20,100,946,976
2020,5,2,20,30,100,939,975
2020,5,2,20,40,374,407,39
2020,5,2,20,50,400,449,58
2020,5,2,21,0,157,165,10
2020,5,2,21,10,423,623,243
2020,5,2,21,20,413,502,110
2020,5,2,21,30,106,853,937
2020,5,2,21,40,385,615,293
2020,5,2,21,50,142,147,7
2020,5,2,22,0,376,550,232
2020,5,2,22,10,367,524,215
2020,5,2,22,20,348,532,258
2020,5,2,22,30,231,243,17
2020,5,2,22,40,327,479,227
2020,5,2,22,50,317,415,151
2020,5,2,23,0,51,51,0
2020,5,2,23,10,248,489,400
2020,5,2,23,20,190,504,542
2020,5,2,23,30,105,535,779
2020,5,2,23,40,137,138,3
2020,5,2,23,50,154,158,8
2020,5,3,0,0,115,115,0
2020,5,3,0,10,130,130,2
2020,5,3,0,20,75,75,0
2020,5,3,0,30,83,83,0
2020,5,3,0,40,61,61,0
2020,5,3,0,50,63,63,0
2020,5,3,1,0,44,44,0
2020,5,3,1,10,63,63,0
2020,5,3,1,20,76,76,0
2020,5,3,1,30,39,39,0
2020,5,3,1,40,68,84,93
2020,5,3,1,50,47,112,425
2020,5,3,2,0,42,61,154
2020,5,3,2,10,33,60,292
2020,5,3,2,20,21,22,18
2020,5,3,2,30,11,11,0
2020,5,3,2,40,0,0,0
2020,5,3,2,50,0,0,0
2020,5,3,3,0,0,0,0
2020,5,3,3,10,0,0,0
2020,5,3,3,20,0,0,0
2020,5,3,3,30,0,0,0
2020,5,3,3,40,0,0,0
2020,5,3,3,50,0,0,0
2020,5,3,4,0,0,0,0
2020,5,3,4,10,0,0,0
2020,5,3,4,20,0,0,0
2020,5,3,4,30,0,0,0
2020,5,3,4,40,0,0,0
2020,5,3,4,50,0,0,0
2020,5,3,5,0,0,0,0
2020,5,3,5,10,0,0,0
2020,5,3,5,20,0,0,0
2020,5,3,5,30,0,0,0
2020,5,3,5,40,0,0,0
2020,5,3,5,50,0,0,0
2020,5,3,6,0,0,0,0
2020,5,3,6,10,0,0,0
2020,5,3,6,20,0,0,0
2020,5,3,6,30,0,0,0
2020,5,3,6,40,0,0,0
2020,5,3,6,50,0,0,0
2020,5,3,7,0,0,0,0
2020,5,3,7,10,0,0,0
2020,5,3,7,20,0,0,0
2020,5,3,7,30,0,0,0
2020,5,3,7,40,0,0,0
2020,5,3,7,50,0,0,0
2020,5,3,8,0,0,0,0
2020,5,3,8,10,0,0,0
2020,5,3,8,20,0,0,0
2020,5,3,8,30,0,0,0
2020,5,3,8,40,0,0,0
2020,5,3,8,50,0,0,0
2020,5,3,9,0,0,0,0
2020,5,3,9,10,0,0,0
2020,5,3,9,20,0,0,0
2020,5,3,9,30,0,0,0
2020,5,3,9,40,0,0,0
2020,5,3,9,50,0,0,0
2020,5,3,10,0,0,0,0
2020,5,3,10,10,0,0,0
2020,5,3,10,20,0,0,0
2020,5,3,10,30,0,0,0
2020,5,3,10,40,0,0,0
2020,5,3,10,50,0,0,0
2020,5,3,11,0,0,0,0
2020,5,3,11,10,0,0,0
2020,5,3,11,20,0,0,0
2020,5,3,11,30,0,0,0
2020,5,3,11,40,0,0,0
2020,5,3,11,50,0,0,0
2020,5,3,12,0,0,0,0
2020,5,3,12,10,0,0,0
2020,5,3,12,20,0,0,0
2020,5,3,12,30,0,0,0
2020,5,3,12,40,5,5,0
2020,5,3,12,50,12,12,0
2020,5,3,13,0,21,21,0
2020,5,3,13,10,34,34,0
2020,5,3,13,20,45,45,0
2020,5,3,13,30,43,43,0
2020,5,3,13,40,30,30,0
2020,5,3,13,50,40,40,0
2020,5,3,14,0,86,86,0
2020,5,3,14,10,85,219,461
2020,5,3,14,20,117,218,315
2020,5,3,14,30,145,186,116
2020,5,3,14,40,105,311,545
2020,5,3,14,50,98,349,616
2020,5,3,15,0,100,383,650
2020,5,3,15,10,200,313,244
2020,5,3,15,20,121,439,647
2020,5,3,15,30,204,407,390
2020,5,3,15,40,72,567,911
2020,5,3,15,50,82,579,872
2020,5,3,16,0,114,584,792
2020,5,3,16,10,191,567,608
2020,5,3,16,20,290,498,324
2020,5,3,16,30,171,646,715
2020,5,3,16,40,156,685,773
2020,5,3,16,50,180,701,738
2020,5,3,17,0,347,565,302
2020,5,3,17,10,368,557,254
2020,5,3,17,20,85,850,1005
2020,5,3,17,30,237,776,694
2020,5,3,17,40,244,796,696
2020,5,3,17,50,344,763,518
2020,5,3,18,0,378,748,452
2020,5,3,18,10,381,720,408
2020,5,3,18,20,392,738,410
2020,5,3,18,30,89,954,1016
2020,5,3,18,40,90,964,1017
2020,5,3,18,50,90,973,1019
2020,5,3,19,0,90,980,1020
2020,5,3,19,10,90,985,1021
2020,5,3,19,20,91,989,1022
2020,5,3,19,30,91,991,1022
2020,5,3,19,40,91,991,1022
2020,5,3,19,50,91,990,1022
2020,5,3,20,0,90,987,1022
2020,5,3,20,10,90,982,1021
2020,5,3,20,20,90,976,1020
2020,5,3,20,30,90,968,1018
2020,5,3,20,40,88,959,1019
2020,5,3,20,50,88,948,1017
2020,5,3,21,0,87,936,1014
2020,5,3,21,10,87,922,1012
2020,5,3,21,20,86,906,1009
2020,5,3,21,30,358,712,443
2020,5,3,21,40,374,637,336
2020,5,3,21,50,83,852,999
2020,5,3,22,0,83,830,995
2020,5,3,22,10,82,808,990
2020,5,3,22,20,81,784,984
2020,5,3,22,30,337,407,101
2020,5,3,22,40,78,734,974
2020,5,3,22,50,77,707,967
2020,5,3,23,0,301,439,220
2020,5,3,23,10,289,385,159
2020,5,3,23,20,273,347,127
2020,5,3,23,30,72,589,931
2020,5,3,23,40,70,558,920
2020,5,3,23,50,69,526,907
2020,5,4,0,0,66,493,897
2020,5,4,0,10,65,460,882
2020,5,4,0,20,63,427,865
2020,5,4,0,30,61,393,847
2020,5,4,0,40,58,359,828
2020,5,4,0,50,56,325,805
2020,5,4,1,0,122,151,94
2020,5,4,1,10,51,257,750
2020,5,4,1,20,48,223,717
2020,5,4,1,30,45,191,678
2020,5,4,1,40,41,159,635
2020,5,4,1,50,37,128,582
2020,5,4,2,0,44,58,113
2020,5,4,2,10,28,71,445
2020,5,4,2,20,22,33,151
2020,5,4,2,30,16,16,0
2020,5,4,2,40,0,0,0
2020,5,4,2,50,0,0,0
2020,5,4,3,0,0,0,0
2020,5,4,3,10,0,0,0
2020,5,4,3,20,0,0,0
2020,5,4,3,30,0,0,0
2020,5,4,3,40,0,0,0
2020,5,4,3,50,0,0,0
2020,5,4,4,0,0,0,0
2020,5,4,4,10,0,0,0
2020,5,4,4,20,0,0,0
2020,5,4,4,30,0,0,0
2020,5,4,4,40,0,0,0
2020,5,4,4,50,0,0,0
2020,5,4,5,0,0,0,0
2020,5,4,5,10,0,0,0
2020,5,4,5,20,0,0,0
2020,5,4,5,30,0,0,0
2020,5,4,5,40,0,0,0
2020,5,4,5,50,0,0,0
2020,5,4,6,0,0,0,0
2020,5,4,6,10,0,0,0
2020,5,4,6,20,0,0,0
2020,5,4,6,30,0,0,0
2020,5,4,6,40,0,0,0
2020,5,4,6,50,0,0,0
2020,5,4,7,0,0,0,0
2020,5,4,7,10,0,0,0
2020,5,4,7,20,0,0,0
2020,5,4,7,30,0,0,0
2020,5,4,7,40,0,0,0
2020,5,4,7,50,0,0,0
2020,5,4,8,0,0,0,0
2020,5,4,8,10,0,0,0
2020,5,4,8,20,0,0,0
2020,5,4,8,30,0,0,0
2020,5,4,8,40,0,0,0
2020,5,4,8,50,0,0,0
2020,5,4,9,0,0,0,0
2020,5,4,9,10,0,0,0
2020,5,4,9,20,0,0,0
2020,5,4,9,30,0,0,0
2020,5,4,9,40,0,0,0
2020,5,4,9,50,0,0,0
2020,5,4,10,0,0,0,0
2020,5,4,10,10,0,0,0
2020,5,4,10,20,0,0,0
2020,5,4,10,30,0,0,0
2020,5,4,10,40,0,0,0
2020,5,4,10,50,0,0,0
2020,5,4,11,0,0,0,0
2020,5,4,11,10,0,0,0
2020,5,4,11,20,0,0,0
2020,5,4,11,30,0,0,0
2020,5,4,11,40,0,0,0
2020,5,4,11,50,0,0,0
2020,5,4,12,0,0,0,0
2020,5,4,12,10,0,0,0
2020,5,4,12,20,0,0,0
2020,5,4,12,30,0,0,0
2020,5,4,12,40,11,11,0
2020,5,4,12,50,19,21,35
2020,5,4,13,0,26,62,420
2020,5,4,13,10,31,89,500
2020,5,4,13,20,35,118,566
2020,5,4,13,30,46,123,442
2020,5,4,13,40,43,180,673
2020,5,4,13,50,46,213,713
2020,5,4,14,0,49,246,747
2020,5,4,14,10,51,280,777
2020,5,4,14,20,54,314,804
2020,5,4,14,30,56,348,828
2020,5,4,14,40,58,382,848
2020,5,4,14,50,60,416,866
2020,5,4,15,0,62,450,883
2020,5,4,15,10,64,483,898
2020,5,4,15,20,65,516,912
2020,5,4,15,30,67,548,924
2020,5,4,15,40,69,580,934
2020,5,4,15,50,70,611,944
2020,5,4,16,0,71,641,954
2020,5,4,16,10,73,670,963
2020,5,4,16,20,74,699,970
2020,5,4,16,30,75,726,978
2020,5,4,16,40,76,753,984
2020,5,4,16,50,77,778,990
2020,5,4,17,0,77,802,996
2020,5,4,17,10,78,825,1001
2020,5,4,17,20,79,847,1006
2020,5,4,17,30,80,867,1010
2020,5,4,17,40,80,887,1015
2020,5,4,17,50,80,904,1018
2020,5,4,18,0,81,920,1021
2020,5,4,18,10,81,935,1024
2020,5,4,18,20,82,948,1026
2020,5,4,18,30,82,960,1028
2020,5,4,18,40,82,970,1029
2020,5,4,18,50,83,978,1031
2020,5,4,19,0,83,985,1032
2020,5,4,19,10,83,991,1033
2020,5,4,19,20,83,994,1034
2020,5,4,19,30,83,996,1034
2020,5,4,19,40,82,997,1035
2020,5,4,19,50,82,988,1027
2020,5,4,20,0,82,985,1027
2020,5,4,20,10,82,981,1026
2020,5,4,20,20,82,975,1025
2020,5,4,20,30,81,967,1024
2020,5,4,20,40,84,956,1017
2020,5,4,20,50,84,945,1015
2020,5,4,21,0,84,933,1013
2020,5,4,21,10,83,919,1010
2020,5,4,21,20,83,904,1007
2020,5,4,21,30,82,887,1004
2020,5,4,21,40,83,868,997
2020,5,4,21,50,83,848,993
2020,5,4,22,0,82,827,988
2020,5,4,22,10,81,805,983
2020,5,4,22,20,80,781,978
2020,5,4,22,30,79,757,972
2020,5,4,22,40,80,730,962
2020,5,4,22,50,79,703,955
2020,5,4,23,0,77,675,947
2020,5,4,23,10,76,646,938
2020,5,4,23,20,75,617,929
2020,5,4,23,30,73,586,919
2020,5,4,23,40,72,555,907
2020,5,4,23,50,70,523,895
2020,5,5,0,0,70,490,877
2020,5,5,0,10,68,457,862
2020,5,5,0,20,66,424,845
2020,5,5,0,30,64,390,826
2020,5,5,0,40,63,356,800
2020,5,5,0,50,60,322,777
2020,5,5,1,0,58,288,750
2020,5,5,1,10,55,255,720
2020,5,5,1,20,52,222,686
2020,5,5,1,30,48,189,646
2020,5,5,1,40,46,157,589
